concept_id,concept_from_alex_street,alternative_phrase,phrase_code
1282758508,investigation grant,,5
1724119493,investigational machinery,,4
215161825,investment banking business,,4
1565053950,investment business,,5
1271676221,iowa federation,,2
4157387363,irish woman,,3
369632179,italian women,,3
1579151136,italy today,italy to-day,2
2976223539,itinerant ministry,,5
468080408,j sheldon cartwright secretary,,1
1453920195,j walsh washington,,1
2932913706,jackson college,,6
1150164100,jacob wassermann,,1
698661402,jail board,,5
1771627621,jailed,,5
197008254,jane norman smith,,1
1676979022,janet hills,,1
3680400391,janie porter barrett,,1
3038808,janitresses,,3
331735755,japanese men,,3
3047363348,japanese women,,3
3254951115,jaw condition,,4
2703295139,jefferson chest clinic,,6
3476333966,jefferson chest hospital,,6
2540611989,jeffersonian principle,jeffer-sonian principle,5
1077981147,jeffersons opinion,,5
1320570620,jesuit church,,6
3131040963,jewelry industry,,4
2129649397,jewish womens movement,,5
24473520,jim crow car,,4
620532341,jim crow christianity,,4
2977542294,jimmy boy,,4
208004473,jobholding,,4
4017438575,jobless married men,,3
3442880109,john brown song,,5
2939086284,john graham brooks,,1
3949195876,john v degrasse,,1
193267971,johns hopkins medical school,,6
1959033615,joiner bill,,5
4169743243,joining labor unions,,5
2988813628,joint act,,5
3943441045,joint action,,5
5799283,joint authority,,5
2097585403,joint demonstration,,5
1134417560,joint industrial relations board,,5
2585363242,joint label,,5
2965895493,joint nationality committee,,5
745889077,joint property,,5
1869990265,joint resolution,,5
757064490,joint standing committee,,2
2930073359,jones bill,,5
320853499,jonesbroughton bill,jones-broughton bill,5
3245049881,josephine goldmark,,1
3613878006,journalism,,5
4054282949,journalistic work,,5
1272358622,journalists council,,5
3147152309,judge florence allen,,4
3183995942,judge genevieve r cline,,4
2141424431,judge hammond,,4
4124308672,judge terrell,,4
3773539498,judicial opinion,,5
2792988212,judiciary lawyer,,2
2983846499,julius kaiser company,,4
139353649,junior clubs,,5
1256868832,junior college work,,5
2758608677,junior education,,5
4084853964,junior employes,,4
2158455542,junior federation,,2
3010932512,junior girls,,3
3955607914,juridical study,,5
3509012999,juries,,4
579223497,jurisdictional strikes,,5
2921759601,jury,,4
1561420223,jury bill,,5
2373534345,jury box,,5
3633258890,jury commissioners,,5
3890914481,jury composed,,99
4181039047,jury duty,,5
2688874924,jury law,,5
3212206346,jury lists,,5
1519570633,jury service,,5
2755764133,jury service bill,,5
2328962665,jury system,,5
3516804898,jurymen,,4
193574668,jus sanguinis,,5
3493042685,justice brewer,,4
1179331949,juvenile court,,5
2383548792,kansas association,,2
1117319005,kansas city association,,2
3931409149,kansas city branch,,2
2275791172,kansas city council,,2
4107725916,kaw indians,,3
4291681261,keep educated women,,5
3896111836,keep informed,,5
2552121173,kellogg pact,,5
3163735317,kellogg peace treaty,,5
3310498744,kentucky club woman,,4
2231654855,kentucky consumers league,,1
280076632,kentucky federation,,2
3626333953,kentucky league,,2
338156664,kentucky legislature,,2
1711456199,kindergarten club,,1
2990428267,kirklandjenks bill,kirkland-jenks bill,5
4251664949,kitchenette,,5
2536109097,klan,,4
2612719605,knitted garments,,4
954389891,knitting machines,,4
2307752909,kuklux klans,ku-klux klans,4
3630307547,la femme socialiste,,1
2225571009,la follette bill,,5
1238790254,la follette committee,,2
2852500515,la follette ticket,,5
800889299,la revue de la femme,,2
915712210,label committee,,5
4047893145,label covers,,5
3417907173,label means,,5
1150795579,label work,,5
1345508088,labeled goods,,5
4067599434,labelled goods,,5
165033356,labor bill,,5
2096226673,labor bureau,,5
1801879106,labor chief,,2
2005493107,labor commission,,5
652044871,labor commissioner,,2
3102321422,labor committee,,5
3587918246,labor conditions,,5
1779772806,labor councils,,5
2909347458,labor department,,2
3801040891,labor departments,,4
3514044507,labor inspector,,5
2906548536,labor law,,5
3618352821,labor laws,,5
160663647,labor legislation,,5
482835342,labor movement,,5
257694615,labor news,,2
2895505930,labor office,,5
3421792379,labor organisation,,5
525096029,labor organizations,,2
355193095,labor policies,,5
2636712993,labor price,,4
767515824,labor problems,,4
2803765523,labor provisions,,5
2799175432,labor question,,5
3302127743,labor representation,,5
2539725207,labor review,,2
213507688,labor standards,,5
2626111633,labor standards committee,,5
4109552931,labor standards conference,,5
3854648421,labor temple forum,,5
2835519938,labor unionism among negroes,,4
3235882382,labor unions,,5
3616677338,labor women,,3
3680161549,laboratory work,,4
1994460092,laboring men,,4
1610868027,lace industry,,4
1781226636,ladies cabin,,5
2674261152,ladies home journal,,4
520960811,ladies organizations,,5
3267024449,lady mayoress,,5
283986857,lady passfield,,1
1520686392,lady principal,,5
2022665160,lady waitresses,,3
3685575472,ladylike,lady-like,4
1648098626,land planes,,5
3704175355,landed property,,5
3082228093,larger percentage,,5
1443457118,last drink,,5
4251495529,lasting peace,,5
478693539,late frederick douglass,,1
2076380432,latinamerican countries,latin-american countries,4
1142352964,laundry agencies,,4
3283855441,laundry departments,,4
434186103,laundry industry,,4
3520692249,laundry occupations,,4
2282694804,laundry owners,,4
1219135994,laundry work,,4
1057771609,laundry workers,,4
4264513008,laura berrien,,1
3764727248,laura spelman fund,,5
3658624998,lavinia egan,,1
3796202577,law discriminating,,5
1482594196,law guaranteed,,5
620700147,law makers,,4
3124671836,law preventing,,5
600961966,law prohibiting,,5
1577397920,law requiring,,5
4149785872,lawabiding citizens,law-abiding citizens,4
2959322817,lawbreaker,,4
1187887840,laws affecting women,,4
3032107113,laws apply equally,,5
3526150855,laws guaranteed,,5
3110606601,laws limiting womens hours,,5
624664684,laws relating,,5
144240507,laying bricks,,4
2397323027,lead fumes,,4
2830563935,lead paint,,4
3842358237,lead poisoning,,4
2782064296,leading business woman,,5
3151907349,leading candy manufacturers,,4
869502317,leading cause,,5
2994086773,leading negroes,,3
4075907839,league assembly,,5
1288440198,league committee,,2
3790407242,league officials,,2
3646661406,league secretariat,,2
2879025153,leagues committee,,2
2119956521,learned men,,3
3213680269,leather industries,,4
803888413,lecture platform,,5
1077132992,lecture tour,,5
1100416422,leg muscles,,4
2682580164,legal age,,5
1363800473,legal department,,5
3797046533,legal dependence,,4
2267734867,legal disabilities,,4
3767087687,legal discriminations,,4
718019812,legal domicile,,5
1047364446,legal equality,,5
2415075616,legal incapacities,,5
2052502365,legal inferiority,,4
176793288,legal minimum wage,,5
3523838149,legal penalties,,5
3626253594,legal position,,5
1057447531,legal privileges,,5
3297137177,legal recognition,,5
2475761694,legal regulation,,5
260953181,legal research,,5
2576121053,legal research committee,,5
1907371261,legal residence,,4
2619033599,legal restrictions,,5
2179717597,legal subjection,,4
3959985774,legal work,,5
2834752719,legally constituted male voters,,3
1439104017,legally entitled,,5
1933906298,legion feminina procultura,legion feminina pro-cultura,2
2587650277,legion feminista,legion femin-ista,1
311149890,legislate,,5
930545141,legislation limiting hours,,5
4040374032,legislative,,5
1118300155,legislative action,,5
2637130295,legislative campaign,,5
3828593809,legislative campaigns,,5
174638724,legislative chairman,legislative chair-man,2
1679071615,legislative chairmen,,2
1953631631,legislative committee,,2
3387070561,legislative department,,2
2474882863,legislative efforts,,5
1575077550,legislative leaders,,2
1349747192,legislative league,,1
3720285541,legislative measures,,5
1851963686,legislative program,,5
1829423709,legislative secretary,,2
555772719,legislative work,,5
1400764383,legislative year,,5
4221090163,legitimate child,,4
630642921,legitimate exercise,,5
3793251739,leila enders,,1
725562013,leisure class,,4
2832012518,leisured woman,,4
936547538,leisured women,,4
3857808865,lena madesin phillips,,1
2743571861,less fortunate,,4
3540085626,less fortunate children,,4
1973949623,less money,,4
3494282642,less pay,,4
2625345142,less privileged,,5
2096572656,less wages,,4
1401919134,liaison committee,,2
3890229253,liberal education,,5
3982555124,liberal party,,1
2901661869,liberty loan,,5
4175777341,library boards members,,2
1680096957,licensed house,,5
2309458256,licensed houses,,5
3253821781,life liberty,,5
3916897483,life limb health,,4
2698338606,lifelong callings,life-long callings,5
1196506437,liga social sufragista,,1
1992880320,light producing products,,4
1413563477,lillian corbett,,1
839535880,lillian larsh,,1
3493747747,lillian sellars,,1
398511281,limited franchise,,4
3997897402,lincoln colored home,,5
224702661,lincoln institute,,2
1762374647,lineal descendants,,5
9620651,linebarger chairman,linebarger chair-man,2
1207351309,linthicum resolution,,5
739036937,liquid banks,,4
2948005543,liquor,,4
605859571,liquor traffic,,4
1952797839,literacy,,4
3633167738,literacy test,,5
812274729,literary institution,,5
3649467728,literary merit,,5
2480796585,literature club,,5
1829846752,literature committee,,5
4044937731,literature department,,5
3271169363,little children,,3
863739459,little ones,,4
90545628,little slave girl,,4
3681830546,live harmoniously,,5
817626587,lived alone,,4
1762683752,living god,,5
354242040,living nobly,,5
2618552075,living wage,,5
1993718140,living wage section,,5
2557647069,livings outside,,5
3329882569,lizzie kell,,1
2438817048,loan shops,,4
2335081980,lobby campaign,,5
3146243292,lobby committee,,5
1175715269,lobbying campaign,,5
1493240363,local associations,,2
721823968,local child labor committees,,5
1280201393,local committees,,2
2186275736,local community program,,5
3716570133,local consumers leagues,,5
2298328130,local governing body,,4
2007303650,local landlord,,4
3232284747,local league,,2
3308429972,local leagues,,2
1188486333,local merchant,,3
733708549,local merchants,,3
3065359395,local missionary societies,,5
816985312,local officers,,2
761644981,local power company,,4
3693001024,local pride,,5
3996438846,local problems,,4
1785517890,local union,,2
3903140717,locust street social settlement,,1
4291097978,lodgers tended,,5
3099893723,lofloten skeries,,1
3953355728,lofty aims,,5
1531965128,lofty principles,,5
502862784,logical consequences,,5
4123735472,logrolling,log-rolling,4
922737659,lombard company,,4
664212376,london branch,,2
1571701022,london hospitals,,4
3168372937,long island railroad,long island rail-road,4
1695905633,long suffered,,4
1723037724,longer hours,,5
3533298466,longer operating hours,,5
2215679883,longoppressed people,long-oppressed people,4
619461397,longshoremen,,4
4171670987,lords prayer,,5
1403129792,los angeles board,,2
1109442723,los angeles branch,,2
3212966579,los angeles organizer,,2
191513192,lost american citizenship,,4
1424846338,louisiana branch,,5
318617619,louisiana purchase exposition,,2
771603,louisville conference,,2
993337371,loveless marriage,,4
3083518315,low scale,,4
1798482090,low wage,,4
2375940647,low wages,,4
2965575416,lower chamber,,2
2017557240,lower grades,,4
3117263454,lower income groups,,3
167587159,lower standard,,4
1025235483,lower standards,,4
3174686796,lower status,,4
2984957081,loyal club women,,5
2643347098,loyal women,,5
2024637881,lucretia mott amendment,,5
3696761496,lucy stone civic league,,1
